group,variable,donated,received,value
Saudi Arabia,2008,325.5531,149.2183,176.3349
Saudi Arabia,2009,512.4131,0.3272,512.0859
Saudi Arabia,2010,692.9484,0.3525,692.5959
Saudi Arabia,2011,638,1.7107,636.2893
Spain,1963,0,245.3723,-245.3723
Spain,1964,0,472.2892,-472.2892
Spain,1965,0,285.0813,-285.0813
Spain,1967,0,356.7291,-356.7291
Spain,1969,0,169.0406,-169.0406
Spain,1970,0,77.5578,-77.5578
Spain,1971,0,626.4883,-626.4883
Spain,1972,0,272.8974,-272.8974
Spain,1973,0,246.6055,-246.6055
Spain,1975,0,129.4399,-129.4399
Spain,1977,0,62.6816,-62.6816
Spain,1980,0,285.0269,-285.0269
Spain,1981,0,199.4574,-199.4574
Spain,1982,0,77.2276,-77.2276
Spain,1983,0,1.0628,-1.0628
Spain,1988,284.4162,0,284.4162
Spain,1989,1227.8356,0.648,1227.1876
Spain,1990,953.9584,0,953.9584
Spain,1991,1783.7998,0,1783.7998
Spain,1992,1365.9588,0,1365.9588
Spain,1993,798.6362,0,798.6362
Spain,1994,492.0305,0,492.0305
Spain,1995,532.5632,0,532.5632
Spain,1996,629.2824,0,629.2824
Spain,1997,1350.2222,0,1350.2222
Spain,1998,1931.5127,0,1931.5127
Spain,1999,1992.5954,0,1992.5954
Spain,2000,2048.1677,0,2048.1677
Spain,2001,2545.3833,0,2545.3833
Spain,2002,2169.5177,0,2169.5177
Spain,2003,2235.9152,0,2235.9152
Spain,2004,1902.6956,0,1902.6956
Spain,2005,2407.3252,0,2407.3252
Spain,2006,3190.8548,0,3190.8548
Spain,2007,3985.9119,0,3985.9119
Spain,2008,4778.4289,0,4778.4289
Spain,2009,4464.9037,0,4464.9037
Spain,2010,5056.3463,0,5056.3463
Spain,2011,2647.4796,9.1716,2638.308
Spain,2012,1230.7169,0,1230.7169
Spain,2013,1048.7055,0,1048.7055
Sweden,1973,875.586,0,875.586
Sweden,1974,1515.8349,0,1515.8349
Sweden,1975,1262.5255,0,1262.5255
Sweden,1976,954.1523,0,954.1523
Sweden,1977,1283.7989,0,1283.7989
Sweden,1978,1259.6277,0,1259.6277
Sweden,1979,1406.1804,0,1406.1804
Sweden,1980,878.7125,35.2827,843.4298
Sweden,1981,1401.8902,24.4745,1377.4157
Sweden,1982,1501.0514,0,1501.0514
Sweden,1983,1463.1147,0,1463.1147
Sweden,1984,1479.5002,0,1479.5002
Sweden,1985,1386.7579,0,1386.7579
Sweden,1986,1578.9537,0,1578.9537
Sweden,1987,2102.7505,0,2102.7505
Sweden,1988,3129.917,0,3129.917
Sweden,1989,5761.0084,0,5761.0084
Sweden,1990,3328.3948,0,3328.3948
Sweden,1991,2262.2446,0,2262.2446
Sweden,1992,2712.1805,0,2712.1805
Sweden,1993,1654.7855,0,1654.7855
Sweden,1994,1885.5325,0,1885.5325
Sweden,1995,1640.6708,0,1640.6708
Sweden,1996,1362.5072,0,1362.5072
Sweden,1997,1649.37,0,1649.37
Sweden,1998,1694.557,0,1694.557
Sweden,1999,1655.1854,0,1655.1854
Sweden,2000,1775.8015,0,1775.8015
Sweden,2001,1859.5937,0,1859.5937
Sweden,2002,1965.2878,0,1965.2878
Sweden,2003,2938.0089,0,2938.0089
Sweden,2004,2722.3712,0,2722.3712
Sweden,2005,3483.1273,0,3483.1273
Sweden,2006,3839.7138,0,3839.7138
Sweden,2007,2600.5847,0,2600.5847
Sweden,2008,2852.0687,0,2852.0687
Sweden,2009,3944.9713,0,3944.9713
Sweden,2010,3386.0187,0,3386.0187
Sweden,2011,3186.2367,0,3186.2367
Sweden,2012,3288.8505,0,3288.8505
Sweden,2013,4062.156,0,4062.156
Switzerland,1973,145.0845,0,145.0845
Switzerland,1974,340.7427,0,340.7427
Switzerland,1975,351.7968,0,351.7968
Switzerland,1976,425.283,0,425.283
Switzerland,1977,584.8006,0,584.8006
Switzerland,1978,520.4848,0,520.4848
Switzerland,1979,524.2775,0,524.2775
Switzerland,1980,274.0901,0,274.0901
Switzerland,1981,839.8372,0,839.8372
Switzerland,1982,541.2713,0,541.2713
Switzerland,1983,833.2063,0,833.2063
Switzerland,1984,487.2606,0,487.2606
Switzerland,1985,1026.8549,0,1026.8549
Switzerland,1986,673.6845,0,673.6845
Switzerland,1987,827.7037,0,827.7037
Switzerland,1988,821.2019,0,821.2019
Switzerland,1989,936.1407,0,936.1407
Switzerland,1990,1070.1843,0,1070.1843
Switzerland,1991,1365.8046,0,1365.8046
Switzerland,1992,1068.0321,0,1068.0321
Switzerland,1993,779.2073,0,779.2073
Switzerland,1994,1661.0692,0,1661.0692
Switzerland,1995,1160.871,0,1160.871
Switzerland,1996,898.6905,0,898.6905
Switzerland,1997,979.2485,0,979.2485
Switzerland,1998,947.5824,0,947.5824
Switzerland,1999,1805.324,0,1805.324
Switzerland,2000,1614.6566,0.1848,1614.4717
Switzerland,2001,1602.2331,0,1602.2331
Switzerland,2002,1603.7426,0.025,1603.7176
Switzerland,2003,1564.0632,0.0195,1564.0437
Switzerland,2004,1965.4807,0,1965.4807
Switzerland,2005,2134.7277,0.0975,2134.6302
Switzerland,2006,1856.6835,0,1856.6835
Switzerland,2007,2124.2763,0,2124.2763
Switzerland,2008,2095.4384,0,2095.4384
Switzerland,2009,2126.0139,0,2126.0139
Switzerland,2010,2248.7644,0,2248.7644
Switzerland,2011,2722.4956,0,2722.4956
Switzerland,2012,2684.6317,0,2684.6317
Switzerland,2013,3573.8521,0,3573.8521
Tanzania,1963,0,34.2034,-34.2034
Tanzania,1964,0,101.7238,-101.7238
Tanzania,1965,0,0.7127,-0.7127
Tanzania,1966,0,35.0868,-35.0868
Tanzania,1967,0,37.8133,-37.8133
Tanzania,1968,0,29.3617,-29.3617
Tanzania,1969,0,186.6208,-186.6208
Tanzania,1970,0,253.3556,-253.3556
Tanzania,1971,0,78.0823,-78.0823
Tanzania,1972,0,59.4916,-59.4916
Tanzania,1973,0,712.2461,-712.2461
Tanzania,1974,0,1378.2859,-1378.2859
Tanzania,1975,0,1027.5443,-1027.5443
Tanzania,1976,0,852.377,-852.377
Tanzania,1977,0,1542.3484,-1542.3484
Tanzania,1978,0,1873.6922,-1873.6922
Tanzania,1979,0,1964.6242,-1964.6242
Tanzania,1980,0,1779.4914,-1779.4914
Tanzania,1981,0,1541.0775,-1541.0775
Tanzania,1982,0,1641.4742,-1641.4742
Tanzania,1983,0,1131.6591,-1131.6591
Tanzania,1984,0,1281.1092,-1281.1092
Tanzania,1985,0,919.7476,-919.7476
Tanzania,1986,0,1790.1082,-1790.1082
Tanzania,1987,0,2452.9968,-2452.9968
Tanzania,1988,0,1589.282,-1589.282
Tanzania,1989,0,2169.7285,-2169.7285
Tanzania,1990,0,2227.5602,-2227.5602
Tanzania,1991,0,2394.5264,-2394.5264
Tanzania,1992,0,1662.4526,-1662.4526
Tanzania,1993,0,2094.97,-2094.97
Tanzania,1994,0,1060.6212,-1060.6212
Tanzania,1995,0,839.9098,-839.9098
Tanzania,1996,0,1052.2972,-1052.2972
Tanzania,1997,0,1677.1298,-1677.1298
Tanzania,1998,0,1529.6055,-1529.6055
Tanzania,1999,0,1462.4082,-1462.4082
Tanzania,2000,0,2738.7863,-2738.7863
Tanzania,2001,0,2724.4617,-2724.4617
Tanzania,2002,0,2041.757,-2041.757
Tanzania,2003,0,2195.0795,-2195.0795
Tanzania,2004,0,2728.3151,-2728.3151
Tanzania,2005,0,2378.0829,-2378.0829
Tanzania,2006,0,3085.3794,-3085.3794
Tanzania,2007,0,3336.91,-3336.91
Tanzania,2008,0,3201.5791,-3201.5791
Tanzania,2009,0,5229.8816,-5229.8816
Tanzania,2010,0,2980.9959,-2980.9959
Tanzania,2011,0,2368.5475,-2368.5475
Tanzania,2012,0,2593.1345,-2593.1345
Tanzania,2013,0,3524.141,-3524.141
Tanzania,9999,0,3.2,-3.2
Thailand,1950,0,206.0009,-206.0009
Thailand,1955,0,97.3233,-97.3233
Thailand,1956,0,27.5749,-27.5749
Thailand,1957,0,535.278,-535.278
Thailand,1961,0,175.9624,-175.9624
Thailand,1962,0,69.1706,-69.1706
Thailand,1963,0,309.3178,-309.3178
Thailand,1964,0,178.0167,-178.0167
Thailand,1965,0,42.7622,-42.7622
Thailand,1966,0,294.7289,-294.7289
Thailand,1967,0,221.172,-221.172
Thailand,1968,0,232.1621,-232.1621
Thailand,1969,0,225.0606,-225.0606
Thailand,1970,0,505.6771,-505.6771
Thailand,1971,0,274.508,-274.508
Thailand,1972,0,567.6267,-567.6267
Thailand,1973,0,906.7231,-906.7231
Thailand,1974,0,1468.447,-1468.447
Thailand,1975,0,1011.0422,-1011.0422
Thailand,1976,0,978.5201,-978.5201
Thailand,1977,0,1386.0982,-1386.0982
Thailand,1978,0,2632.908,-2632.908
Thailand,1979,0,3044.5329,-3044.5329
Thailand,1980,0,2360.8489,-2360.8489
Thailand,1981,0,2486.492,-2486.492
Thailand,1982,0,3735.2185,-3735.2185
Thailand,1983,0,2828.0608,-2828.0608
Thailand,1984,0,2250.7805,-2250.7805
Thailand,1985,0,3089.1501,-3089.1501
Thailand,1986,0,1751.8821,-1751.8821
Thailand,1987,0,1341.8457,-1341.8457
Thailand,1988,0,1848.5673,-1848.5673
Thailand,1989,0,1231.6364,-1231.6364
Thailand,1990,0,2463.6165,-2463.6165
Thailand,1991,0,2551.0304,-2551.0304
Thailand,1992,0,2092.9612,-2092.9612
Thailand,1993,0,5195.5912,-5195.5912
Thailand,1994,0,2600.9099,-2600.9099
Thailand,1995,0,2108.3962,-2108.3962
Thailand,1996,0,3802.6631,-3802.6631
Thailand,1997,0,11426.6407,-11426.6407
Thailand,1998,0,5561.7056,-5561.7056
Thailand,1999,0,5847.7815,-5847.7815
Thailand,2000,0,1993.7523,-1993.7523
Thailand,2001,0,922.8062,-922.8062
Thailand,2002,0,1287.8601,-1287.8601
Thailand,2003,0,713.1998,-713.1998
Thailand,2004,0,754.2333,-754.2333
Thailand,2005,0,786.6056,-786.6056
Thailand,2006,0,515.5357,-515.5357
Thailand,2007,14.491,286.5411,-272.0501
Thailand,2008,4.3406,960.147,-955.8064
Thailand,2009,7.8852,1212.545,-1204.6598
Thailand,2010,5.1395,2281.4084,-2276.2689
Thailand,2011,0,408.6101,-408.6101
Thailand,2012,0,363.585,-363.585
Thailand,2013,0,383.1989,-383.1989
Turkey,1950,0,206.0009,-206.0009
Turkey,1952,0,204.3789,-204.3789
Turkey,1953,0,72.9925,-72.9925
Turkey,1954,0,30.819,-30.819
Turkey,1962,0,38.4281,-38.4281
Turkey,1963,0,161.3509,-161.3509
Turkey,1964,0,210.7136,-210.7136
Turkey,1965,0,71.2703,-71.2703
Turkey,1966,0,175.4338,-175.4338
Turkey,1968,0,170.7074,-170.7074
Turkey,1969,0,409.0782,-409.0782
Turkey,1970,0,258.5261,-258.5261
Turkey,1971,0,451.4132,-451.4132
Turkey,1972,0,1164.1805,-1164.1805
Turkey,1973,0,1215.8056,-1215.8056
Turkey,1974,0,1276.3696,-1276.3696
Turkey,1975,0,935.2811,-935.2811
Turkey,1976,0,1362.697,-1362.697
Turkey,1977,0,724.875,-724.875
Turkey,1978,0,1616.2457,-1616.2457
Turkey,1979,0,2929.2396,-2929.2396
Turkey,1980,0,4040.0813,-4040.0813
Turkey,1981,0,4302.4365,-4302.4365
Turkey,1982,0,2725.6059,-2725.6059
Turkey,1983,0,3177.2877,-3177.2877
Turkey,1984,0,4958.2658,-4958.2658
Turkey,1985,0,3216.6976,-3216.6976
Turkey,1986,0,4094.2368,-4094.2368
Turkey,1987,0,3437.9599,-3437.9599
Turkey,1988,0,2930.9247,-2930.9247
Turkey,1989,0,3008.9938,-3008.9938
Turkey,1990,0,1301.1605,-1301.1605
Turkey,1991,0,3876.616,-3876.616
Turkey,1992,0,1909.3708,-1909.3708
Turkey,1993,0,1793.4021,-1793.4021
Turkey,1994,0,1527.5727,-1527.5727
Turkey,1995,0,1948.4617,-1948.4617
Turkey,1996,0,1968.2425,-1968.2425
Turkey,1997,0,1285.2067,-1285.2067
Turkey,1998,0,3064.9137,-3064.9137
Turkey,1999,0,21613.5086,-21613.5086
Turkey,2000,0,36974.677,-36974.677
Turkey,2001,0,5592.6974,-5592.6974
Turkey,2002,0,31346.7233,-31346.7233
Turkey,2003,0,2932.5974,-2932.5974
Turkey,2004,0,2659.7527,-2659.7527
Turkey,2005,0,11746.476,-11746.476
Turkey,2006,0,5660.2488,-5660.2488
Turkey,2007,0,5590.6697,-5590.6697
Turkey,2008,0,4030.6588,-4030.6588
Turkey,2009,0,3389.1117,-3389.1117
Turkey,2010,0,5062.9612,-5062.9612
Turkey,2011,0,4313.2044,-4313.2044
Turkey,2012,0,5119.5069,-5119.5069
Turkey,2013,0,8345.4127,-8345.4127
United Arab Emirates,1972,65.3703,0,65.3703
United Arab Emirates,1973,72.0421,0.0651,71.977
United Arab Emirates,1974,870.1136,0,870.1136
United Arab Emirates,1975,369.5329,0,369.5329
United Arab Emirates,1976,1037.8383,0,1037.8383
United Arab Emirates,1977,1124.0487,3.5993,1120.4494
United Arab Emirates,1978,816.6409,45.9921,770.6487
United Arab Emirates,1979,310.233,0,310.233
United Arab Emirates,1980,771.6978,0.1747,771.523
United Arab Emirates,1981,196.9781,1.8133,195.1648
United Arab Emirates,1982,408.6386,0.9366,407.702
United Arab Emirates,1983,141.7709,0.5985,141.1723
United Arab Emirates,1984,356.0199,14.1264,341.8936
United Arab Emirates,1985,103.2266,149.7457,-46.5191
United Arab Emirates,1986,143.7288,0,143.7288
United Arab Emirates,1987,239.2439,131.7603,107.4836
United Arab Emirates,1988,333.3659,0,333.3659
United Arab Emirates,1989,0,0.3559,-0.3559
United Arab Emirates,1993,153.7036,17.7374,135.9662
United Arab Emirates,1994,0,10.1779,-10.1779
United Arab Emirates,1995,0,1.58,-1.58
United Arab Emirates,1996,0,1.0798,-1.0798
United Arab Emirates,1997,0,1.1538,-1.1538
United Arab Emirates,1998,8.1287,7.1013,1.0274
United Arab Emirates,1999,422.3416,1.6238,420.7178
United Arab Emirates,2000,195.211,0.6289,194.5821
United Arab Emirates,2001,636.1411,2.3679,633.7733
United Arab Emirates,2002,774.1781,1.7903,772.3878
United Arab Emirates,2003,173.6299,7.8427,165.7872
United Arab Emirates,2004,62.4646,7.0916,55.373
United Arab Emirates,2005,0,12.1478,-12.1478
United Arab Emirates,2007,519.7054,3.6221,516.0833
United Arab Emirates,2008,322.1523,0.4976,321.6547
United Arab Emirates,2009,1443.9866,0,1443.9866
United Arab Emirates,2010,1258.6051,0,1258.6051
United Arab Emirates,2011,755.892,0,755.892
United Arab Emirates,2012,2332.1548,0,2332.1548
United Arab Emirates,2013,7447.7928,0,7447.7928
United Kingdom,1973,2466.3013,0,2466.3013
United Kingdom,1974,3064.2061,0,3064.2061
United Kingdom,1975,672.8582,0,672.8582
United Kingdom,1976,1653.3748,0,1653.3748
United Kingdom,1977,1934.3769,0,1934.3769
United Kingdom,1978,6442.8483,0,6442.8483
United Kingdom,1979,1910.6754,0,1910.6754
United Kingdom,1980,2038.5045,399.2026,1639.3019
United Kingdom,1981,952.9021,558.1414,394.7607
United Kingdom,1982,1732.8534,0,1732.8534
United Kingdom,1983,1590.8882,0,1590.8882
United Kingdom,1984,1819.3261,0,1819.3261
United Kingdom,1985,1054.0079,0,1054.0079
United Kingdom,1986,1537.081,0,1537.081
United Kingdom,1987,3325.4293,0,3325.4293
United Kingdom,1988,2138.3487,0,2138.3487
United Kingdom,1989,1947.8819,0,1947.8819
United Kingdom,1990,1605.6137,0,1605.6137
United Kingdom,1991,1697.981,0,1697.981
United Kingdom,1992,3783.7871,27.4026,3756.3845
United Kingdom,1993,1503.2465,1.0913,1502.1552
United Kingdom,1994,1642.2387,0,1642.2387
United Kingdom,1995,2442.2286,0,2442.2286
United Kingdom,1996,3154.0749,0.5706,3153.5044
United Kingdom,1997,2890.7587,0.4677,2890.291
United Kingdom,1998,5523.6288,0.9048,5522.724
United Kingdom,1999,4215.979,0.2262,4215.7528
United Kingdom,2000,7270.7044,0.312,7270.3924
United Kingdom,2001,4181.9873,0,4181.9873
United Kingdom,2002,4952.7383,0,4952.7383
United Kingdom,2003,5580.8344,0.6428,5580.1916
United Kingdom,2004,5476.8937,0.326,5476.5677
United Kingdom,2005,10159.1817,0,10159.1817
United Kingdom,2006,10293.8646,0,10293.8646
United Kingdom,2007,5044.3942,0,5044.3942
United Kingdom,2008,7342.1478,0,7342.1478
United Kingdom,2009,12088.0662,0,12088.0662
United Kingdom,2010,5437.9848,0,5437.9848
United Kingdom,2011,3941.8014,0,3941.8014
United Kingdom,2012,5731.2316,0,5731.2316
United Kingdom,2013,6534.8858,0,6534.8858
United States,1973,6188.9591,0,6188.9591
United States,1974,5136.5777,0,5136.5777
United States,1975,6075.5686,0,6075.5686
United States,1976,8713.0841,0,8713.0841
United States,1977,5856.248,0,5856.248
United States,1978,5958.2568,0,5958.2568
United States,1979,5572.1496,0,5572.1496
United States,1980,21152.827,0,21152.827
United States,1981,22139.0762,0,22139.0762
United States,1982,18731.4787,0.2641,18731.2146
United States,1983,16217.2116,2.6571,16214.5546
United States,1984,17185.7916,0,17185.7916
United States,1985,18650.8589,2.6971,18648.1618
United States,1986,16412.6777,0,16412.6777
United States,1987,15157.165,0,15157.165
United States,1988,13609.639,0.5856,13609.0534
United States,1989,12921.1968,0.6261,12920.5707
United States,1990,15339.8158,0.1633,15339.6525
United States,1991,27890.4099,0,27890.4099
United States,1992,23978.8871,0.8082,23978.0789
United States,1993,20029.6901,0.9683,20028.7217
United States,1994,26317.1309,0,26317.1309
United States,1995,24069.1394,0.8211,24068.3183
United States,1996,26372.0769,6.6986,26365.3783
United States,1997,22247.1984,2.7787,22244.4196
United States,1998,19596.3246,79.8717,19516.453
United States,1999,33370.664,70.8089,33299.8551
United States,2000,28539.1119,134.3949,28404.7169
United States,2001,22230.2171,79.3622,22150.8549
United States,2002,25909.214,110.2646,25798.9494
United States,2003,27093.1892,73.7309,27019.4582
United States,2004,30443.8219,27.3872,30416.4347
United States,2005,31983.0146,6.0715,31976.9432
United States,2006,27245.5967,0.3263,27245.2704
United States,2007,26698.389,147.5733,26550.8157
United States,2008,33329.5309,22.5102,33307.0207
United States,2009,31526.9257,127.6652,31399.2605
United States,2010,34093.0795,15.9796,34077.0999
United States,2011,29593.7062,170.8373,29422.8689
United States,2012,25297.2181,0,25297.2181
United States,2013,29177.4375,0,29177.4375
Viet Nam,1973,0,201.8636,-201.8636
Viet Nam,1974,0,868.8351,-868.8351
Viet Nam,1975,0,713.7393,-713.7393
Viet Nam,1976,0,527.4347,-527.4347
Viet Nam,1977,0,618.1493,-618.1493
Viet Nam,1978,0,751.7044,-751.7044
Viet Nam,1979,0,542.2681,-542.2681
Viet Nam,1980,0,407.1116,-407.1116
Viet Nam,1981,0,202.3247,-202.3247
Viet Nam,1982,0,180.5189,-180.5189
Viet Nam,1983,0,158.7497,-158.7497
Viet Nam,1984,0,194.3946,-194.3946
Viet Nam,1985,0,108.1113,-108.1113
Viet Nam,1986,0,148.7934,-148.7934
Viet Nam,1987,0,116.4103,-116.4103
Viet Nam,1988,0,55.3942,-55.3942
Viet Nam,1989,0,101.6211,-101.6211
Viet Nam,1990,0,207.5598,-207.5598
Viet Nam,1991,0,323.5451,-323.5451
Viet Nam,1992,0,705.2221,-705.2221
Viet Nam,1993,0,1315.9292,-1315.9292
Viet Nam,1994,0,2438.9643,-2438.9643
Viet Nam,1995,0,2027.8737,-2027.8737
Viet Nam,1996,0,3342.9942,-3342.9942
Viet Nam,1997,0,3107.3488,-3107.3488
Viet Nam,1998,0,2945.0398,-2945.0398
Viet Nam,1999,0,2726.1388,-2726.1388
Viet Nam,2000,0,2580.6008,-2580.6008
Viet Nam,2001,0,4061.9675,-4061.9675
Viet Nam,2002,0,2978.5903,-2978.5903
Viet Nam,2003,0,3049.2688,-3049.2688
Viet Nam,2004,0,3895.9299,-3895.9299
Viet Nam,2005,0,3988.0342,-3988.0342
Viet Nam,2006,0,4665.7393,-4665.7393
Viet Nam,2007,0,5574.8761,-5574.8761
Viet Nam,2008,0,5174.0464,-5174.0464
Viet Nam,2009,0,8545.7442,-8545.7442
Viet Nam,2010,0,5815.9157,-5815.9157
Viet Nam,2011,0,8992.2105,-8992.2105
Viet Nam,2012,0,5212.39,-5212.39
Viet Nam,2013,0,7937.7856,-7937.7856
